delta	lambda	item	intercept	depth	embBias	embBias_Two	embBias_Three	compatible	compatible_Two	compatible_Three	compatible:EmbBias
0.75	0	Item232_Critical_19	-12.449	11.707	3.418	-0.661	7.497	-1.726	-1.4335	-2.0185	0.483
0.75	0	Item232_Critical_2	-9.955	9.999	3.712	-1.079	8.503	-2.17	-3.453	-0.887	-1.349
0.75	0	Item232_Critical_20	-6.129	7.942	4.477	-0.3635	9.3175	-0.17	0.8865	-1.2265	0.497
0.75	0	Item232_Critical_21	-12.574	9.094	3.558	0.2145	6.9015	1.604	0.2265	2.9815	0.444
0.75	0	Item232_Critical_23	-12.057	11.084	3.96	-0.1405	8.0605	-3.028	-1.113	-4.943	-1.538
0.75	0	Item232_Critical_24	-11.974	11.348	3.716	-0.1535	7.5855	-0.481	0.453	-1.415	0.065
0.75	0	Item232_Critical_25	-10.932	9.782	3.636	-0.2205	7.4925	-0.783	-2.283	0.717	-0.453
0.75	0	Item232_Critical_26	-10.623	7.499	3.411	-0.759	7.581	-1.934	-2.1325	-1.7355	-1.196
0.75	0	Item232_Critical_27	-10.917	15.688	4.164	-0.519	8.847	-1.009	-1.547	-0.471	0.656
0.75	0	Item232_Critical_28	-10.487	12.933	4.117	0.384	7.85	0.915	0.962	0.868	2.08
0.75	0	Item232_Critical_3	-9.0	16.914	5.12	-0.34	10.58	-0.047	2.0565	-2.1505	0.121
0.75	0	Item232_Critical_30	-8.71	17.98	5.368	-0.2575	10.9935	-1.415	-2.0945	-0.7355	-0.889
0.75	0	Item232_Critical_4	-9.51	12.716	4.281	-0.099	8.661	1.396	0.1885	2.6035	0.87
0.75	0	Item232_Critical_5	-12.536	4.565	3.035	0.1315	5.9385	0.132	-0.6605	0.9245	0.606
0.75	0	Item232_Critical_6	-9.88	14.829	4.363	-0.979	9.705	-2.868	-2.057	-3.679	-1.096
0.75	0	Item232_Critical_7	-10.638	8.046	3.723	-0.532	7.978	-3.745	-2.113	-5.377	-0.845
0.75	0	Item232_Critical_8	-10.853	12.697	4.225	-1.0195	9.4695	-1.868	0.245	-3.981	-0.72
0.75	0	Item232_Critical_9	-10.042	10.65	4.333	-0.2205	8.8865	-0.859	-0.246	-1.472	1.157
0.75	0	Item238_Critical_VAdv1	-100.0	10.66	0.0	-4.277	4.277	220.131	nan	nan	10.737
0.75	0	Item238_Critical_VN1	-7.733	11.744	4.663	-0.3545	9.6805	-2.858	-2.4335	-3.2825	-1.937
0.75	0	Item238_Critical_VN2	-9.283	13.15	4.337	-0.801	9.475	1.17	0.2455	2.0945	1.102
0.75	0	Item238_Critical_VN3	-15.672	0.198	0.134	-0.2615	0.5295	0.67	0.4715	0.8685	-0.086
0.75	0	Item238_Critical_VN5	-12.397	6.254	3.023	-0.543	6.589	1.557	2.0755	1.0385	0.712
0.75	0	Item238_Critical_Vadv1	-100.0	11.98	0.0	-3.2305	3.2305	-221.339	nan	nan	-7.593
0.75	0	Item238_Critical_Vadv2	-9.091	-5.425	5.303	6.308	4.298	-4.179	-9.0	0.642	-2.251
0.75	0	Item238_Critical_Vadv3	-6.506	-10.189	4.69	4.872	4.508	-9.641	-21.547	2.265	-4.116
0.75	0	Item238_Critical_Vadv5	-7.151	-16.915	4.229	8.8695	-0.4115	-5.688	-13.8675	2.4915	-2.195
0.75	0	Item238_Critical_Vadv6	-12.638	-0.915	3.271	3.2715	3.2705	0.047	-0.0005	0.0945	-0.018
0.75	0	Item238_Critical_Vadv7	-10.985	0.896	4.196	3.836	4.556	0.689	1.868	-0.49	-0.545
0.75	0	Item238_Critical_Vadv8	-12.925	4.726	3.127	2.45	3.804	-0.311	-0.66	0.038	-0.761
0.75	0	Item238_Critical_Vadv9	-10.978	-12.387	3.941	8.156	-0.274	-5.33	-11.396	0.736	-1.898
0.75	0	ItemCritical_6	-10.997	13.905	3.883	-0.9275	8.6935	-0.415	-0.302	-0.528	0.363
0.75	0	ItemMixed_1	-7.774	-16.849	4.411	7.092	1.73	-0.698	-1.7925	0.3965	-0.914
0.75	0	ItemMixed_11	-6.936	-9.83	5.517	6.5275	4.5065	-0.623	-1.661	0.415	-0.386
0.75	0	ItemMixed_12	-6.389	-12.123	5.673	7.277	4.069	-2.557	-4.5665	-0.5475	-0.586
0.75	0	ItemMixed_13	-8.506	11.641	3.149	0.1285	6.1695	-1.509	-1.66	-1.358	-1.59
0.75	0	ItemMixed_14	-7.827	-14.019	4.961	7.486	2.436	0.472	1.5095	-0.5655	-0.23
0.75	0	ItemMixed_15	-6.265	-10.434	6.198	7.746	4.65	-0.887	-1.4155	-0.3585	-0.203
0.75	0	ItemMixed_16	-5.876	-11.953	5.668	6.9015	4.4345	-0.651	-0.6985	-0.6035	-0.953
0.75	0	ItemMixed_17	-9.046	10.839	3.352	0.104	6.6	-0.085	-0.887	0.717	-1.132
0.75	0	ItemMixed_18	-8.0	12.792	3.311	1.3315	5.2905	2.66	4.4525	0.8675	0.926
0.75	0	ItemMixed_19	-8.8	-8.717	4.112	5.1085	3.1155	0.34	0.151	0.529	-0.574
0.75	0	ItemMixed_2	-8.857	-10.708	5.203	7.108	3.298	-0.198	-1.3965	1.0005	0.979
0.75	0	ItemMixed_21	-7.174	-12.406	5.189	6.533	3.845	0.33	0.207	0.453	0.731
0.75	0	ItemMixed_22	-7.944	16.745	3.797	0.53	7.064	2.821	2.9435	2.6985	0.901
0.75	0	ItemMixed_23	-9.144	-10.576	4.728	6.6615	2.7945	-0.33	-0.6225	-0.0375	-0.341
0.75	0	ItemMixed_24	-6.77	17.094	3.671	0.688	6.654	0.434	-0.5475	1.4155	-0.253
0.75	0	ItemMixed_25	-6.314	-5.859	5.079	4.856	5.302	-3.557	-6.378	-0.736	-0.489
0.75	0	ItemMixed_26	-10.155	17.103	3.386	0.593	6.179	-0.236	-0.491	0.019	0.74
0.75	0	ItemMixed_27	-9.453	13.462	3.117	-0.001	6.235	0.33	1.773	-1.113	-0.678
0.75	0	ItemMixed_28	-5.468	-12.557	6.334	8.8575	3.8105	-0.424	-0.4715	-0.3765	-0.05
0.75	0	ItemMixed_29	-10.951	11.999	3.067	0.6015	5.5325	-0.207	-1.1505	0.7365	-0.307
0.75	0	ItemMixed_3	-4.408	-8.793	6.261	7.1275	5.3945	-1.113	-0.264	-1.962	-0.268
0.75	0	ItemMixed_30	-5.748	-14.858	5.972	8.373	3.571	-1.217	-1.5475	-0.8865	-0.147
0.75	0	ItemMixed_31	-7.204	-12.179	5.319	6.985	3.653	-2.99	-6.0185	0.0385	-0.712
0.75	0	ItemMixed_32	-5.974	18.235	3.083	0.053	6.113	1.443	2.3015	0.5845	-0.588
0.75	0	ItemMixed_33	-6.363	-2.812	4.596	4.186	5.006	3.377	8.8295	-2.0755	0.964
0.75	0	ItemMixed_34	-11.325	7.122	3.262	0.9565	5.5675	0.858	0.3765	1.3395	1.47
0.75	0	ItemMixed_35	-6.506	-16.528	5.515	7.9625	3.0675	-1.415	-2.1885	-0.6415	-0.749
0.75	0	ItemMixed_36	-6.363	-14.491	5.228	7.1365	3.3195	-2.339	-5.4145	0.7365	-1.841
0.75	0	ItemMixed_37	-5.106	-4.028	5.974	7.133	4.815	0.613	0.9995	0.2265	-0.074
0.75	0	ItemMixed_38	-5.612	-16.953	5.842	8.6735	3.0105	0.594	2.622	-1.434	-1.015
0.75	0	ItemMixed_39	-7.023	-11.538	5.204	7.444	2.964	-0.538	0.6975	-1.7735	-1.944
0.75	0	ItemMixed_4	-9.091	14.669	3.809	0.0955	7.5225	1.066	1.1695	0.9625	0.198
0.75	0	ItemMixed_40	-6.133	-11.293	5.415	6.247	4.583	1.5	2.679	0.321	0.733
0.75	0	ItemMixed_41	-9.291	17.094	3.441	0.041	6.841	-0.396	-2.0945	1.3025	0.127
0.75	0	ItemMixed_42	-6.363	-13.377	5.638	8.0285	3.2475	-1.585	-0.3775	-2.7925	-0.57
0.75	0	ItemMixed_43	-10.378	7.943	3.673	0.5485	6.7975	0.17	0.264	0.076	0.18
0.75	0	ItemMixed_5	-6.351	-11.576	5.402	7.0415	3.7625	-2.67	-5.736	0.396	-0.531
0.75	0	ItemMixed_6	-7.91	-12.359	4.542	5.665	3.419	2.547	3.377	1.717	-0.111
0.75	0	ItemMixed_7	-7.129	13.348	3.533	1.289	5.777	0.443	-0.6045	1.4905	0.77
0.75	0	ItemMixed_8	-7.529	-11.859	4.867	6.5085	3.2255	0.16	0.924	-0.604	0.637
0.75	0	ItemMixed_9	-8.268	13.084	3.338	0.2615	6.4145	-2.066	-1.717	-2.415	-1.024
0.75	0.25	Item232_Critical_0	0.347	-43.037	5.077	11.5475	-1.3935	-9.057	-18.095	-0.019	0.341
0.75	0.25	Item232_Critical_1	-0.484	-42.717	4.167	10.102	-1.768	-0.17	-1.2455	0.9055	-0.113
0.75	0.25	Item232_Critical_10	-5.672	-31.802	3.889	9.0465	-1.2685	-1.085	-2.3775	0.2075	0.877
0.75	0.25	Item232_Critical_11	-3.846	-35.254	5.698	12.197	-0.801	-7.896	-15.302	-0.49	0.489
0.75	0.25	Item232_Critical_12	-8.234	-23.623	2.965	6.3115	-0.3815	-9.113	-17.566	-0.66	-1.99
0.75	0.25	Item232_Critical_13	-3.295	-37.745	4.974	10.7695	-0.8215	-19.217	-36.868	-1.566	-3.083
0.75	0.25	Item232_Critical_14	-3.808	-36.292	4.124	9.2175	-0.9695	-13.028	-25.2265	-0.8295	-0.622
0.75	0.25	Item232_Critical_15	-8.442	-23.651	3.559	7.548	-0.43	-7.462	-14.0945	-0.8295	-1.516
0.75	0.25	Item232_Critical_16	-2.578	-34.556	3.379	7.792	-1.034	-8.198	-16.566	0.17	-0.533
0.75	0.25	Item232_Critical_17	-3.148	-34.056	4.582	10.6145	-1.4505	-3.0	-7.8495	1.8495	-1.017
0.75	0.25	Item232_Critical_18	-7.544	-25.368	2.34	5.5515	-0.8715	-3.613	-9.9055	2.6795	0.763
0.75	0.25	Item232_Critical_19	-8.431	-25.302	2.661	6.06	-0.738	-5.151	-11.5095	1.2075	-0.857
0.75	0.25	Item232_Critical_2	-4.151	-33.755	3.437	7.86	-0.986	-6.528	-12.585	-0.471	0.41
0.75	0.25	Item232_Critical_20	-1.514	-41.707	5.101	11.5425	-1.3405	3.406	6.189	0.623	1.425
0.75	0.25	Item232_Critical_21	-7.461	-27.047	3.185	7.462	-1.092	-4.122	-9.528	1.284	-1.177
0.75	0.25	Item232_Critical_23	-11.446	-18.726	2.802	6.291	-0.687	2.972	5.283	0.661	1.661
0.75	0.25	Item232_Critical_24	-6.208	-31.254	3.866	8.9525	-1.2205	-2.236	-3.887	-0.585	0.9
0.75	0.25	Item232_Critical_25	-8.472	-24.255	2.504	5.5005	-0.4925	-16.236	-32.5855	0.1135	-2.413
0.75	0.25	Item232_Critical_26	-2.578	-39.066	4.756	11.0005	-1.4885	-0.632	-1.4905	0.2265	1.266
0.75	0.25	Item232_Critical_27	-10.608	-16.934	2.838	6.306	-0.63	-10.556	-21.6225	0.5105	-1.279
0.75	0.25	Item232_Critical_28	-4.189	-32.151	4.851	10.705	-1.003	-11.924	-25.7545	1.9065	-2.092
0.75	0.25	Item232_Critical_3	-6.367	-29.028	4.156	9.751	-1.439	3.255	4.849	1.661	1.746
0.75	0.25	Item232_Critical_30	-3.631	-36.377	4.53	10.164	-1.104	-12.056	-24.7355	0.6235	-0.536
0.75	0.25	Item232_Critical_4	-3.34	-37.688	3.842	8.5245	-0.8405	-16.651	-33.5285	0.2265	-1.879
0.75	0.25	Item232_Critical_5	-4.736	-33.349	3.808	8.5065	-0.8905	-5.462	-10.6415	-0.2825	-0.932
0.75	0.25	Item232_Critical_6	1.282	-46.943	5.72	12.3885	-0.9485	-17.585	-35.472	0.302	-0.984
0.75	0.25	Item232_Critical_7	-3.744	-35.754	4.023	9.2455	-1.1995	-15.604	-31.5665	0.3585	-1.694
0.75	0.25	Item232_Critical_8	-6.299	-28.424	4.463	10.2235	-1.2975	-1.519	-2.4155	-0.6225	0.323
0.75	0.25	Item232_Critical_9	-3.265	-37.33	4.751	11.718	-2.216	-8.896	-18.7925	1.0005	-2.263
0.75	0.25	Item238_Critical_VAdv1	-100.0	-14.718	0.0	1.0725	-1.0725	206.604	nan	nan	1.881
0.75	0.25	Item238_Critical_VN1	-6.868	-29.453	4.606	10.057	-0.845	-2.811	-6.396	0.774	-0.82
0.75	0.25	Item238_Critical_VN2	-0.748	-42.679	3.262	7.1915	-0.6675	-12.226	-24.66	0.208	-1.37
0.75	0.25	Item238_Critical_VN3	-4.352	-23.764	5.751	9.7085	1.7935	1.142	-2.0565	4.3405	0.127
0.75	0.25	Item238_Critical_VN5	1.06	-46.198	5.699	12.5485	-1.1505	9.104	16.396	1.812	0.731
0.75	0.25	Item238_Critical_Vadv1	-100.0	-19.999	0.0	3.6005	-3.6005	-234.528	nan	nan	-7.199
0.75	0.25	Item238_Critical_Vadv2	-13.412	8.678	2.424	-0.126	4.974	1.679	3.6035	-0.2455	-0.555
0.75	0.25	Item238_Critical_Vadv3	-10.231	14.103	3.283	-0.4675	7.0335	-1.122	0.887	-3.131	-0.77
0.75	0.25	Item238_Critical_Vadv5	-9.797	0.131	1.773	-0.5075	4.0535	-3.113	-4.3585	-1.8675	-0.209
0.75	0.25	Item238_Critical_Vadv6	-15.249	10.084	2.337	-0.1965	4.8705	-0.085	-0.4345	0.2645	-0.062
0.75	0.25	Item238_Critical_Vadv7	-14.306	10.895	1.378	-0.9205	3.6765	0.708	3.0	-1.584	-1.004
0.75	0.25	Item238_Critical_Vadv8	-15.291	10.679	1.501	-0.494	3.496	0.34	0.604	0.076	-0.181
0.75	0.25	Item238_Critical_Vadv9	-15.208	4.188	1.51	-0.101	3.121	-0.604	2.509	-3.717	0.59
0.75	0.25	ItemCritical_6	-6.85	-28.255	3.193	7.7885	-1.4025	-19.028	-38.0375	-0.0185	-4.243
0.75	0.25	ItemMixed_1	0.235	-28.04	4.033	7.458	0.608	-10.902	-22.186	0.382	-2.388
0.75	0.25	ItemMixed_11	0.979	-28.048	4.0	8.6295	-0.6295	-2.751	-5.373	-0.129	-0.754
0.75	0.25	ItemMixed_12	-0.921	-21.651	3.982	6.334	1.63	-21.321	-45.5105	2.8685	-0.972
0.75	0.25	ItemMixed_13	1.174	-47.295	4.52	10.2545	-1.2145	-10.883	-22.356	0.59	0.04
0.75	0.25	ItemMixed_14	-0.023	-9.992	4.865	7.318	2.412	0.948	-2.579	4.475	0.333
0.75	0.25	ItemMixed_15	1.883	-31.879	5.875	9.1775	2.5725	-11.546	-28.1005	5.0085	-1.956
0.75	0.25	ItemMixed_16	0.274	-36.532	6.572	12.7465	0.3975	-1.206	-6.098	3.686	-0.799
0.75	0.25	ItemMixed_17	-4.749	-34.23	2.432	5.9725	-1.1085	-7.18	-13.383	-0.977	-1.846
0.75	0.25	ItemMixed_18	-0.687	-37.627	3.777	9.2405	-1.6865	0.544	-6.0645	7.1525	0.322
0.75	0.25	ItemMixed_19	-4.89	-23.022	2.2	3.6385	0.7615	3.689	5.1755	2.2025	2.241
0.75	0.25	ItemMixed_2	-3.852	-18.922	6.727	11.079	2.375	-11.262	-24.1	1.576	0.401
0.75	0.25	ItemMixed_21	2.055	-34.702	7.021	12.748	1.294	6.047	7.709	4.385	1.361
0.75	0.25	ItemMixed_22	-6.978	-24.878	3.2	7.566	-1.166	5.994	12.71	-0.722	0.409
0.75	0.25	ItemMixed_23	-3.162	-24.494	4.95	8.577	1.323	-14.148	-28.2565	-0.0395	1.056
0.75	0.25	ItemMixed_24	-5.364	-26.35	2.282	6.0665	-1.5025	-11.235	-19.235	-3.235	1.108
0.75	0.25	ItemMixed_25	-16.011	5.62	0.474	-0.827	1.775	0.589	0.2915	0.8865	0.049
0.75	0.25	ItemMixed_26	-9.037	-17.484	2.44	5.2855	-0.4055	-8.482	-16.104	-0.86	-1.221
0.75	0.25	ItemMixed_27	-2.96	-38.726	5.548	12.052	-0.956	2.63	4.1165	1.1435	2.052
0.75	0.25	ItemMixed_28	21.977	-32.906	5.153	6.215	4.091	-2.37	-6.9785	2.2385	1.931
0.75	0.25	ItemMixed_29	-9.607	-22.23	2.511	5.1645	-0.1425	-2.384	-4.7895	0.0215	-0.421
0.75	0.25	ItemMixed_3	8.944	-32.257	7.425	11.9685	2.8815	-18.857	-27.1545	-10.5595	1.58
0.75	0.25	ItemMixed_30	7.47	-36.716	4.296	8.0745	0.5175	-10.956	-16.375	-5.537	-1.679
0.75	0.25	ItemMixed_31	-6.151	-18.359	2.542	3.6915	1.3925	-14.506	-29.263	0.251	-0.066
0.75	0.25	ItemMixed_32	0.733	-43.72	5.112	11.88	-1.656	-2.768	-8.8765	3.3405	1.279
0.75	0.25	ItemMixed_33	-3.85	-14.918	4.399	5.7595	3.0385	-4.34	-21.759	13.079	-2.572
0.75	0.25	ItemMixed_34	-6.391	-16.106	4.08	5.746	2.414	-4.571	-9.4325	0.2905	1.818
0.75	0.25	ItemMixed_35	5.586	-37.449	6.242	11.856	0.628	-10.142	-18.8785	-1.4055	0.855
0.75	0.25	ItemMixed_36	1.165	-31.178	4.07	6.293	1.847	-24.902	-47.43	-2.374	-1.475
0.75	0.25	ItemMixed_37	-9.986	-21.064	4.671	10.672	-1.33	-0.981	-3.898	1.936	-0.547
0.75	0.25	ItemMixed_38	8.754	-36.851	7.932	12.161	3.703	-0.695	-2.1535	0.7635	2.135
0.75	0.25	ItemMixed_39	7.855	-36.414	7.72	10.5185	4.9215	-19.222	-30.75	-7.694	-2.289
0.75	0.25	ItemMixed_4	-6.791	-28.767	4.163	9.3115	-0.9855	-7.245	-12.84	-1.65	-1.163
0.75	0.25	ItemMixed_40	0.219	-22.353	7.29	11.5085	3.0715	-12.656	-27.531	2.219	-4.214
0.75	0.25	ItemMixed_41	-8.271	-24.175	3.058	5.952	0.164	-1.593	-3.482	0.296	0.768
0.75	0.25	ItemMixed_42	1.443	-35.202	7.276	13.691	0.861	-4.019	-10.783	2.745	0.718
0.75	0.25	ItemMixed_43	1.189	-29.605	6.404	9.3855	3.4225	-9.877	-22.127	2.373	1.497
0.75	0.25	ItemMixed_5	-4.42	-22.478	4.514	7.2655	1.7625	-12.164	-25.4615	1.1335	-1.875
0.75	0.25	ItemMixed_6	-0.124	-33.347	4.946	8.859	1.033	-3.039	-8.958	2.88	-1.549
0.75	0.25	ItemMixed_7	4.635	-50.035	3.562	7.245	-0.121	-18.559	-37.2485	0.1305	2.643
0.75	0.25	ItemMixed_8	3.807	-29.373	4.469	7.973	0.965	-30.587	-54.006	-7.168	0.054
0.75	0.25	ItemMixed_9	-3.114	-33.199	5.195	10.935	-0.545	-6.105	-13.5645	1.3545	0.447
0.75	0.5	Item232_Critical_0	-4.91	-29.594	4.23	8.972	-0.512	-2.443	-4.679	-0.207	1.288
0.75	0.5	Item232_Critical_1	-4.563	-28.839	5.01	9.94	0.08	-0.688	-1.8485	0.4725	0.369
0.75	0.5	Item232_Critical_10	-6.872	-29.122	4.322	9.4195	-0.7755	1.085	0.6605	1.5095	-1.389
0.75	0.5	Item232_Critical_11	-7.076	-28.424	5.113	10.854	-0.628	-2.707	-6.6975	1.2835	-0.179
0.75	0.5	Item232_Critical_12	-9.804	-21.169	3.025	6.8645	-0.8145	-1.924	-3.5275	-0.3205	-0.145
0.75	0.5	Item232_Critical_13	-8.449	-21.952	3.405	7.2265	-0.4165	-6.179	-12.415	0.057	-1.464
0.75	0.5	Item232_Critical_14	-8.355	-25.679	4.081	8.226	-0.064	-7.396	-13.924	-0.868	-1.637
0.75	0.5	Item232_Critical_15	-7.77	-25.047	3.822	8.238	-0.594	-3.575	-7.509	0.359	-1.201
0.75	0.5	Item232_Critical_16	-5.234	-27.518	4.3	7.887	0.713	-4.971	-9.754	-0.188	-0.313
0.75	0.5	Item232_Critical_17	-4.276	-30.235	4.216	9.2375	-0.8055	-0.783	-1.585	0.019	0.067
0.75	0.5	Item232_Critical_18	-7.499	-25.066	4.14	8.785	-0.505	0.255	-1.113	1.623	1.054
0.75	0.5	Item232_Critical_19	-9.657	-22.103	3.633	7.636	-0.37	-4.443	-9.471	0.585	-1.947
0.75	0.5	Item232_Critical_2	-4.363	-29.245	4.163	8.673	-0.347	-1.283	-0.528	-2.038	-0.102
0.75	0.5	Item232_Critical_20	-2.887	-29.367	5.193	9.9935	0.3925	-0.802	-2.9435	1.3395	-0.079
0.75	0.5	Item232_Critical_21	-9.166	-23.839	4.126	8.991	-0.739	-0.915	-3.7925	1.9625	-0.867
0.75	0.5	Item232_Critical_22	-10.419	-20.802	-0.149	-0.2735	-0.0245	-5.33	-10.679	0.019	0.55
0.75	0.5	Item232_Critical_23	-9.963	-19.547	3.487	7.073	-0.099	1.377	3.66	-0.906	2.227
0.75	0.5	Item232_Critical_24	-9.468	-23.632	3.484	7.59	-0.622	-0.556	-0.9425	-0.1695	0.357
0.75	0.5	Item232_Critical_25	-10.532	-19.481	1.98	4.0335	-0.0735	-5.028	-10.6225	0.5665	-2.175
0.75	0.5	Item232_Critical_26	-5.48	-28.924	4.494	9.5035	-0.5155	-3.245	-5.3395	-1.1505	0.354
0.75	0.5	Item232_Critical_27	-8.483	-23.358	3.636	8.5215	-1.2495	-3.434	-5.396	-1.472	-0.643
0.75	0.5	Item232_Critical_28	-5.08	-29.32	4.764	10.111	-0.583	-2.188	-6.358	1.982	0.587
0.75	0.5	Item232_Critical_29	-10.981	-19.076	-0.438	-0.9745	0.0985	0.981	2.1885	-0.2265	0.616
0.75	0.5	Item232_Critical_3	-4.887	-32.462	4.596	9.758	-0.566	-0.745	-0.9995	-0.4905	-0.426
0.75	0.5	Item232_Critical_30	-6.283	-28.462	4.471	9.626	-0.684	-5.255	-11.019	0.509	0.283
0.75	0.5	Item232_Critical_31	-14.581	-11.094	0.336	0.3205	0.3515	1.566	3.132	0.0	-1.408
0.75	0.5	Item232_Critical_4	-8.034	-25.481	4.179	8.908	-0.55	-5.99	-12.6785	0.6985	-1.361
0.75	0.5	Item232_Critical_5	-8.993	-23.933	4.043	8.988	-0.902	-2.99	-7.2635	1.2835	-1.87
0.75	0.5	Item232_Critical_6	-7.083	-26.65	3.834	8.1575	-0.4895	-5.349	-10.679	-0.019	-0.408
0.75	0.5	Item232_Critical_7	-6.219	-28.584	4.159	8.3095	0.0085	-6.622	-12.8485	-0.3955	-1.778
0.75	0.5	Item232_Critical_8	-7.163	-24.792	5.073	10.3785	-0.2325	0.793	1.793	-0.207	1.267
0.75	0.5	Item232_Critical_9	-6.823	-24.754	4.931	10.3245	-0.4625	-2.603	-6.2635	1.0575	-0.749
0.75	0.5	Item238_Critical_VAdv1	-100.0	-14.406	0.0	0.8715	-0.8715	212.679	nan	nan	1.803
0.75	0.5	Item238_Critical_VN1	-5.536	-26.235	4.271	8.4715	0.0705	-3.33	-4.509	-2.151	-1.6
0.75	0.5	Item238_Critical_VN2	-6.299	-28.047	4.226	8.923	-0.471	-2.368	-4.981	0.245	-0.725
0.75	0.5	Item238_Critical_VN3	-6.861	-28.981	4.971	10.4215	-0.4795	-2.038	-3.491	-0.585	0.281
0.75	0.5	Item238_Critical_VN5	-6.815	-26.622	3.622	7.9845	-0.7405	-0.094	0.2645	-0.4525	-2.056
0.75	0.5	Item238_Critical_Vadv1	-100.0	-19.367	0.0	4.6815	-4.6815	-227.471	nan	nan	-9.649
0.75	0.5	Item238_Critical_Vadv2	-14.423	2.377	1.991	-0.038	4.02	0.566	-1.2265	2.3585	0.859
0.75	0.5	Item238_Critical_Vadv3	-15.453	3.066	1.701	0.0565	3.3455	0.368	0.9815	-0.2455	0.328
0.75	0.5	Item238_Critical_Vadv5	-6.589	-10.208	5.325	5.9465	4.7035	-4.811	-9.3205	-0.3015	-0.411
0.75	0.5	Item238_Critical_Vadv6	-15.879	4.132	1.248	-0.493	2.989	1.189	0.8115	1.5665	-0.367
0.75	0.5	Item238_Critical_Vadv7	-15.751	5.735	1.95	-0.4785	4.3785	1.396	1.264	1.528	0.51
0.75	0.5	Item238_Critical_Vadv8	-15.404	4.83	2.004	0.002	4.006	-1.302	-2.17	-0.434	0.674
0.75	0.5	Item238_Critical_Vadv9	-7.812	-10.981	5.288	6.991	3.585	1.566	0.6605	2.4715	1.011
0.75	0.5	ItemCritical_0	-14.128	-12.585	-0.088	0.292	-0.468	-2.792	-5.5655	-0.0185	-0.926
0.75	0.5	ItemCritical_1	-9.63	-23.208	-0.677	-0.9705	-0.3835	-4.547	-9.283	0.189	0.437
0.75	0.5	ItemCritical_10	-9.359	-22.925	-0.59	-1.3115	0.1315	-2.736	-5.9435	0.4715	-1.214
0.75	0.5	ItemCritical_11	1.932	-42.924	4.433	9.6065	-0.7405	-13.358	-26.5845	-0.1315	-1.217
0.75	0.5	ItemCritical_12	-3.287	-32.594	4.659	10.8565	-1.5385	8.557	14.076	3.038	2.439
0.75	0.5	ItemCritical_13	4.033	-50.518	6.113	13.3055	-1.0795	-14.104	-27.585	-0.623	1.812
0.75	0.5	ItemCritical_14	-1.566	-41.631	4.426	10.2115	-1.3595	-8.405	-18.433	1.623	-3.018
0.75	0.5	ItemCritical_15	-15.366	-9.566	-0.111	-0.2625	0.0405	-0.264	-0.094	-0.434	0.182
0.75	0.5	ItemCritical_16	-4.321	-33.254	3.634	7.544	-0.276	-18.707	-37.924	0.51	-4.313
0.75	0.5	ItemCritical_17	2.882	-51.056	6.037	13.409	-1.335	-1.66	-5.962	2.642	0.526
0.75	0.5	ItemCritical_18	0.332	-45.452	3.852	8.385	-0.681	-11.773	-26.2825	2.7365	-1.488
0.75	0.5	ItemCritical_19	4.634	-49.66	4.622	10.4305	-1.1865	-5.207	-8.943	-1.471	-1.79
0.75	0.5	ItemCritical_2	-7.163	-28.434	3.303	7.095	-0.489	-17.716	-35.961	0.529	-5.257
0.75	0.5	ItemCritical_20	-4.714	-30.386	4.809	10.332	-0.714	-0.802	-5.132	3.528	1.372
0.75	0.5	ItemCritical_21	1.449	-43.98	5.185	11.461	-1.091	-9.566	-20.6225	1.4905	1.87
0.75	0.5	ItemCritical_22	12.184	-65.688	4.3	9.077	-0.477	-8.085	-15.7735	-0.3965	0.736
0.75	0.5	ItemCritical_23	-17.838	-2.613	-0.087	-0.1415	-0.0325	1.651	2.132	1.17	-0.61
0.75	0.5	ItemCritical_24	-10.427	-20.896	0.159	0.1015	0.2165	-3.726	-8.6035	1.1515	-0.059
0.75	0.5	ItemCritical_25	-9.102	-23.491	-0.594	-0.76	-0.428	-10.321	-20.321	-0.321	-0.006
0.75	0.5	ItemCritical_26	-14.419	-12.028	0.218	0.5535	-0.1175	-1.16	-1.679	-0.641	-1.96
0.75	0.5	ItemCritical_27	-10.921	-19.264	0.789	1.4755	0.1025	-11.887	-23.585	-0.189	0.667
0.75	0.5	ItemCritical_28	-15.408	-8.953	-0.04	-0.0495	-0.0305	-0.594	-1.226	0.038	0.287
0.75	0.5	ItemCritical_29	-12.061	-16.604	0.691	1.167	0.215	6.528	12.679	0.377	1.291
0.75	0.5	ItemCritical_3	3.977	-53.792	4.957	11.5565	-1.6425	-15.754	-33.0935	1.5855	-1.581
0.75	0.5	ItemCritical_30	-11.657	-18.179	0.175	0.2475	0.1025	-0.651	-1.1885	-0.1135	0.475
0.75	0.5	ItemCritical_31	-13.31	-14.104	-0.352	-0.5985	-0.1055	1.632	3.2075	0.0565	0.518
0.75	0.5	ItemCritical_32	-14.581	-11.472	-0.012	0.252	-0.276	-0.113	-0.7165	0.4905	-0.134
0.75	0.5	ItemCritical_33	-14.872	-10.161	0.116	-0.1295	0.3615	0.727	2.529	-1.075	-0.113
0.75	0.5	ItemCritical_34	-12.913	-14.151	0.324	0.969	-0.321	-0.339	-0.1315	-0.5465	-1.465
