workerid	condition	item	rt	correct	word	wordInItem	Region	RegionFine	sentence	Noun	Continuation	trial	group
33	filler	Filler_6	551	yes	guilt.	19	NA	NA	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	NA	NA	29	238
33	filler	Filler_20	614	yes	The	0	NA	NA	The private tutor explained the assignment carefully.	NA	NA	38	238
33	filler	Filler_20	1103	yes	private	1	NA	NA	The private tutor explained the assignment carefully.	NA	NA	38	238
33	filler	Filler_20	1015	yes	tutor	2	NA	NA	The private tutor explained the assignment carefully.	NA	NA	38	238
33	filler	Filler_20	903	yes	explained	3	NA	NA	The private tutor explained the assignment carefully.	NA	NA	38	238
33	filler	Filler_20	751	yes	the	4	NA	NA	The private tutor explained the assignment carefully.	NA	NA	38	238
33	filler	Filler_20	807	yes	assignment	5	NA	NA	The private tutor explained the assignment carefully.	NA	NA	38	238
33	filler	Filler_20	967	yes	carefully.	6	NA	NA	The private tutor explained the assignment carefully.	NA	NA	38	238
33	filler	Filler_15	605	yes	The	0	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	238
33	filler	Filler_15	759	yes	librarian	1	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	238
33	filler	Filler_15	832	yes	put	2	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	238
33	filler	Filler_15	623	yes	the	3	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	238
33	filler	Filler_15	936	yes	book	4	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	238
33	filler	Filler_15	1000	yes	onto	5	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	238
33	filler	Filler_15	647	yes	the	6	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	238
33	filler	Filler_15	624	yes	shelf.	7	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	238
34	filler	Filler_48	539	yes	The	0	NA	NA	The student quickly finished his homework assignments.	NA	NA	15	238
34	filler	Filler_48	749	yes	student	1	NA	NA	The student quickly finished his homework assignments.	NA	NA	15	238
34	filler	Filler_48	1005	yes	quickly	2	NA	NA	The student quickly finished his homework assignments.	NA	NA	15	238
34	filler	Filler_48	1019	yes	finished	3	NA	NA	The student quickly finished his homework assignments.	NA	NA	15	238
34	filler	Filler_48	675	yes	his	4	NA	NA	The student quickly finished his homework assignments.	NA	NA	15	238
34	filler	Filler_48	990	yes	homework	5	NA	NA	The student quickly finished his homework assignments.	NA	NA	15	238
34	filler	Filler_48	1140	yes	assignments.	6	NA	NA	The student quickly finished his homework assignments.	NA	NA	15	238
34	filler	Filler_38	793	yes	During	0	NA	NA	During the party everybody was dancing to rock music.	NA	NA	25	238
34	filler	Filler_38	479	yes	the	1	NA	NA	During the party everybody was dancing to rock music.	NA	NA	25	238
34	filler	Filler_38	616	yes	party	2	NA	NA	During the party everybody was dancing to rock music.	NA	NA	25	238
34	filler	Filler_38	855	yes	everybody	3	NA	NA	During the party everybody was dancing to rock music.	NA	NA	25	238
34	filler	Filler_38	509	yes	was	4	NA	NA	During the party everybody was dancing to rock music.	NA	NA	25	238
34	filler	Filler_38	629	yes	dancing	5	NA	NA	During the party everybody was dancing to rock music.	NA	NA	25	238
34	filler	Filler_38	660	yes	to	6	NA	NA	During the party everybody was dancing to rock music.	NA	NA	25	238
34	filler	Filler_38	704	yes	rock	7	NA	NA	During the party everybody was dancing to rock music.	NA	NA	25	238
34	filler	Filler_38	945	yes	music.	8	NA	NA	During the party everybody was dancing to rock music.	NA	NA	25	238
34	filler	Filler_2	479	yes	The	0	NA	NA	The showman travels to different cities every month.	NA	NA	27	238
34	filler	Filler_2	795	yes	showman	1	NA	NA	The showman travels to different cities every month.	NA	NA	27	238
34	filler	Filler_2	1500	yes	travels	2	NA	NA	The showman travels to different cities every month.	NA	NA	27	238
34	filler	Filler_2	539	yes	to	3	NA	NA	The showman travels to different cities every month.	NA	NA	27	238
34	filler	Filler_2	885	yes	different	4	NA	NA	The showman travels to different cities every month.	NA	NA	27	238
34	filler	Filler_2	659	yes	cities	5	NA	NA	The showman travels to different cities every month.	NA	NA	27	238
34	filler	Filler_2	899	yes	every	6	NA	NA	The showman travels to different cities every month.	NA	NA	27	238
34	filler	Filler_2	855	yes	month.	7	NA	NA	The showman travels to different cities every month.	NA	NA	27	238
34	filler	Filler_26	463	yes	The	0	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	733	yes	administrator	1	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	676	yes	who	2	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	449	yes	the	3	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	841	yes	nurse	4	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	585	yes	from	5	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	494	yes	the	6	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	526	yes	clinic	7	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	705	yes	supervised	8	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	884	yes	scolded	9	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	569	yes	the	10	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	2070	yes	medic	11	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	689	yes	while	12	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	510	yes	a	13	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	525	yes	patient	14	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	644	yes	was	15	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	1275	yes	brought	16	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	554	yes	into	17	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	525	yes	the	18	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	763	yes	emergency	19	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	filler	Filler_26	629	yes	room.	20	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	36	238
34	condition_2	Critical_1	495	yes	The	0	REGION_D0	REGION_D0	The assurance that the trader hurt him was unnerving.	assurance	was_unnerving.	43	238
34	condition_2	Critical_1	1470	yes	assurance	1	REGION_N0	REGION_N0	The assurance that the trader hurt him was unnerving.	assurance	was_unnerving.	43	238
34	condition_2	Critical_1	464	yes	that	2	REGION_0_0	REGION_0_0	The assurance that the trader hurt him was unnerving.	assurance	was_unnerving.	43	238
34	condition_2	Critical_1	614	yes	the	3	REGION_0_1	REGION_0_1	The assurance that the trader hurt him was unnerving.	assurance	was_unnerving.	43	238
34	condition_2	Critical_1	1426	yes	trader	4	REGION_0_2	REGION_0_2	The assurance that the trader hurt him was unnerving.	assurance	was_unnerving.	43	238
34	condition_2	Critical_1	825	yes	hurt	5	REGION_2_0	REGION_2_0	The assurance that the trader hurt him was unnerving.	assurance	was_unnerving.	43	238
34	condition_2	Critical_1	734	yes	him	6	REGION_2_1	REGION_2_1	The assurance that the trader hurt him was unnerving.	assurance	was_unnerving.	43	238
34	condition_2	Critical_1	615	yes	was	7	REGION_3_0	REGION_3_0	The assurance that the trader hurt him was unnerving.	assurance	was_unnerving.	43	238
34	condition_2	Critical_1	823	yes	unnerving.	8	REGION_3_1	REGION_3_1	The assurance that the trader hurt him was unnerving.	assurance	was_unnerving.	43	238
34	filler	Filler_43	493	yes	The	0	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	766	yes	cartoonist	1	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	525	yes	who	2	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	794	yes	the	3	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	1470	yes	readers	4	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	854	yes	supported	5	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	2566	yes	pressured	6	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	583	yes	the	7	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	1258	yes	dean	8	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	810	yes	because	9	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	630	yes	she	10	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	945	yes	thought	11	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	494	yes	that	12	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	1094	yes	censorship	13	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	734	yes	was	14	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	1034	yes	never	15	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_43	915	yes	appropriate.	16	NA	NA	The cartoonist who the readers supported pressured the dean because she thought that censorship was never appropriate.	NA	NA	44	238
34	filler	Filler_22	524	yes	The	0	NA	NA	The defender is constantly scolding the keeper.	NA	NA	14	238
34	filler	Filler_22	840	yes	defender	1	NA	NA	The defender is constantly scolding the keeper.	NA	NA	14	238
34	filler	Filler_22	601	yes	is	2	NA	NA	The defender is constantly scolding the keeper.	NA	NA	14	238
34	filler	Filler_22	1079	no	constantly	3	NA	NA	The defender is constantly scolding the keeper.	NA	NA	14	238
34	filler	Filler_22	1110	yes	scolding	4	NA	NA	The defender is constantly scolding the keeper.	NA	NA	14	238
