workerid	condition	item	rt	correct	word	wordInItem	Region	RegionFine	sentence	noun	Continuation	trial	distractor_condition
36	filler	Filler_32	628	yes	The	0	NA	NA	The students studied the surgeon whenever he performed an important operation.	NA	NA	24	NA
36	filler	Filler_32	1040	yes	students	1	NA	NA	The students studied the surgeon whenever he performed an important operation.	NA	NA	24	NA
36	filler	Filler_32	744	yes	studied	2	NA	NA	The students studied the surgeon whenever he performed an important operation.	NA	NA	24	NA
36	filler	Filler_32	625	yes	the	3	NA	NA	The students studied the surgeon whenever he performed an important operation.	NA	NA	24	NA
36	filler	Filler_32	1962	yes	surgeon	4	NA	NA	The students studied the surgeon whenever he performed an important operation.	NA	NA	24	NA
36	filler	Filler_32	1190	yes	whenever	5	NA	NA	The students studied the surgeon whenever he performed an important operation.	NA	NA	24	NA
36	filler	Filler_32	623	yes	he	6	NA	NA	The students studied the surgeon whenever he performed an important operation.	NA	NA	24	NA
36	filler	Filler_32	591	yes	performed	7	NA	NA	The students studied the surgeon whenever he performed an important operation.	NA	NA	24	NA
36	filler	Filler_32	919	yes	an	8	NA	NA	The students studied the surgeon whenever he performed an important operation.	NA	NA	24	NA
36	filler	Filler_32	1110	yes	important	9	NA	NA	The students studied the surgeon whenever he performed an important operation.	NA	NA	24	NA
36	filler	Filler_32	872	yes	operation.	10	NA	NA	The students studied the surgeon whenever he performed an important operation.	NA	NA	24	NA
36	filler	Filler_35	549	yes	Yesterday	0	NA	NA	Yesterday the swimmer saw only a turtle at the beach.	NA	NA	25	NA
36	filler	Filler_35	614	yes	the	1	NA	NA	Yesterday the swimmer saw only a turtle at the beach.	NA	NA	25	NA
36	filler	Filler_35	986	yes	swimmer	2	NA	NA	Yesterday the swimmer saw only a turtle at the beach.	NA	NA	25	NA
36	filler	Filler_35	462	yes	saw	3	NA	NA	Yesterday the swimmer saw only a turtle at the beach.	NA	NA	25	NA
36	filler	Filler_35	1110	yes	only	4	NA	NA	Yesterday the swimmer saw only a turtle at the beach.	NA	NA	25	NA
36	filler	Filler_35	1212	yes	a	5	NA	NA	Yesterday the swimmer saw only a turtle at the beach.	NA	NA	25	NA
36	filler	Filler_35	3377	yes	turtle	6	NA	NA	Yesterday the swimmer saw only a turtle at the beach.	NA	NA	25	NA
36	filler	Filler_35	661	yes	at	7	NA	NA	Yesterday the swimmer saw only a turtle at the beach.	NA	NA	25	NA
36	filler	Filler_35	719	yes	the	8	NA	NA	Yesterday the swimmer saw only a turtle at the beach.	NA	NA	25	NA
36	filler	Filler_35	709	yes	beach.	9	NA	NA	Yesterday the swimmer saw only a turtle at the beach.	NA	NA	25	NA
36	filler	Filler_44	536	yes	The	0	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	819	yes	prisoner	1	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	817	yes	who	2	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	1276	yes	the	3	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	743	yes	guard	4	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	1058	yes	attacked	5	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	2419	yes	tackled	6	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	612	yes	the	7	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	982	yes	warden	8	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	1054	yes	although	9	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	501	yes	he	10	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	750	yes	had	11	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	676	yes	no	12	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	769	yes	intention	13	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	445	yes	of	14	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	982	yes	trying	15	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	599	no	to	16	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	filler	Filler_44	1311	yes	escape.	17	NA	NA	The prisoner who the guard attacked tackled the warden although he had no intention of trying to escape.	NA	NA	30	NA
36	critical_incompatible	Critical_2	616	yes	The	0	REGION_D0	NA	The contention that the commander was fired troubled people.	contention	troubled_people.	12	dist1
36	critical_incompatible	Critical_2	1554	yes	contention	1	REGION_N0	NA	The contention that the commander was fired troubled people.	contention	troubled_people.	12	dist1
36	critical_incompatible	Critical_2	620	yes	that	2	REGION_0_0	NA	The contention that the commander was fired troubled people.	contention	troubled_people.	12	dist1
36	critical_incompatible	Critical_2	528	yes	the	3	REGION_0_1	NA	The contention that the commander was fired troubled people.	contention	troubled_people.	12	dist1
36	critical_incompatible	Critical_2	1182	yes	commander	4	REGION_0_2	NA	The contention that the commander was fired troubled people.	contention	troubled_people.	12	dist1
36	critical_incompatible	Critical_2	973	yes	was	5	REGION_2_0	NA	The contention that the commander was fired troubled people.	contention	troubled_people.	12	dist1
36	critical_incompatible	Critical_2	1086	yes	fired	6	REGION_2_1	NA	The contention that the commander was fired troubled people.	contention	troubled_people.	12	dist1
36	critical_incompatible	Critical_2	1313	yes	troubled	7	REGION_3_0	NA	The contention that the commander was fired troubled people.	contention	troubled_people.	12	dist1
36	critical_incompatible	Critical_2	1088	yes	people.	8	REGION_3_1	NA	The contention that the commander was fired troubled people.	contention	troubled_people.	12	dist1
36	filler	Filler_37	1459	yes	The	0	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	817	yes	gangster	1	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	525	yes	who	2	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	1186	yes	the	3	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	1056	yes	detective	4	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	1440	yes	at	5	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	489	yes	the	6	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	1917	yes	club	7	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	1196	yes	followed	8	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	1698	no	implicated	9	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	634	yes	the	10	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	1387	yes	waitress	11	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	925	yes	because	12	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	896	yes	the	13	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	895	yes	police	14	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	800	yes	suspected	15	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	646	yes	he	16	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	741	yes	had	17	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	718	yes	murdered	18	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	765	yes	the	19	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_37	758	yes	shopkeeper.	20	NA	NA	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	NA	NA	19	NA
36	filler	Filler_11	2285	yes	The	0	NA	NA	The citizens of France eat oysters.	NA	NA	28	NA
36	filler	Filler_11	1143	yes	citizens	1	NA	NA	The citizens of France eat oysters.	NA	NA	28	NA
36	filler	Filler_11	1238	yes	of	2	NA	NA	The citizens of France eat oysters.	NA	NA	28	NA
36	filler	Filler_11	821	yes	France	3	NA	NA	The citizens of France eat oysters.	NA	NA	28	NA
36	filler	Filler_11	1598	yes	eat	4	NA	NA	The citizens of France eat oysters.	NA	NA	28	NA
36	filler	Filler_11	989	yes	oysters.	5	NA	NA	The citizens of France eat oysters.	NA	NA	28	NA
36	critical_incompatible	Critical_17	648	yes	The	0	REGION_D0	NA	The suspicion that the preacher was fired was gaining traction.	suspicion	was_gaining_traction.	33	dist1
36	critical_incompatible	Critical_17	1762	yes	suspicion	1	REGION_N0	NA	The suspicion that the preacher was fired was gaining traction.	suspicion	was_gaining_traction.	33	dist1
36	critical_incompatible	Critical_17	702	yes	that	2	REGION_0_0	NA	The suspicion that the preacher was fired was gaining traction.	suspicion	was_gaining_traction.	33	dist1
36	critical_incompatible	Critical_17	670	yes	the	3	REGION_0_1	NA	The suspicion that the preacher was fired was gaining traction.	suspicion	was_gaining_traction.	33	dist1
36	critical_incompatible	Critical_17	838	yes	preacher	4	REGION_0_2	NA	The suspicion that the preacher was fired was gaining traction.	suspicion	was_gaining_traction.	33	dist1
36	critical_incompatible	Critical_17	798	yes	was	5	REGION_2_0	NA	The suspicion that the preacher was fired was gaining traction.	suspicion	was_gaining_traction.	33	dist1
36	critical_incompatible	Critical_17	1124	yes	fired	6	REGION_2_1	NA	The suspicion that the preacher was fired was gaining traction.	suspicion	was_gaining_traction.	33	dist1
36	critical_incompatible	Critical_17	1050	yes	was	7	REGION_3_0	NA	The suspicion that the preacher was fired was gaining traction.	suspicion	was_gaining_traction.	33	dist1
